PERIODO|ESTU_CONSECUTIVO|ESTU_ESTUDIANTE|ESTU_EDAD|ESTU_TIPO_DOCUMENTO|ESTU_PAIS_RESIDE|ESTU_GENERO|ESTU_FECHA_NACIMIENTO|ESTU_ETNIA|ESTU_LIMITA_MOTRIZ|ESTU_LIMITA_CONDICIONESPECIAL|ESTU_LIMITA_SDOWN|ESTU_LIMITA_AUTISMO|COLE_COD_MCPIO_UBICACION|ESTU_RESIDE_MCPIO|ESTU_RESIDE_DEPTO|ESTU_COD_RESIDE_MCPIO|ESTU_ZONA_RESIDE|COLE_COD_DANE_INSTITUCION|COLE_COD_ICFES|COLE_NOMBRE_SEDE|COLE_JORNADA|COLE_GENERO|COLE_CARACTER|COLE_NATURALEZA|COLE_BILINGUE|COLE_CALENDARIO|COLE_AREA_UBICACION|COLE_DEPTO_UBICACION|COLE_MCPIO_UBICACION|ESTU_COD_RESIDE_DEPTO|ESTU_AREA_RESIDE|ESTU_PRIVADO_LIBERTAD|ESTU_ACTUALMENTE_ESTUDIA|ESTU_ANO_TERMINO_BACHILL|FAMI_CUARTOS_HOGAR|FAMI_ESTRATO_VIVIENDA|ESTU_GRADO_CURSA_ACTUALMENTE|ESTU_SE_GRADUO_BACHILLER|FAMI_INGRESO_FMILIAR_MENSUAL|ESTU_MES_TERMINO_BACHILL|FAMI_EDUCA_MADRE|FAMI_EDUCA_PADRE|ESTU_OCUPACION_ACTUAL|FAMI_OCUPA_MADRE|FAMI_OCUPA_PADRE|ESTU_OTRO_PLANTEL|ESTU_COD_OTRO_PAIS_PLANTEL|FAMI_PERSONAS_HOGAR|FAMI_PISOSHOGAR|ESTU_COD_PLANTEL|FAMI_NIVEL_SISBEN|FAMI_AUTOMOVIL|FAMI_COMPUTADOR|FAMI_DVD|FAMI_HORNO|FAMI_MICROONDAS|FAMI_INTERNET|FAMI_LAVADORA|FAMI_NEVERA|FAMI_TELEFONO_FIJO|FAMI_TELEFONO_CELULAR|FAMI_SERVICIO_TELEVISION|ESTU_VECES_ESTADO|ESTU_COD_DEPTO_PRESENTACION|ESTU_COD_MCPIO_PRESENTACION|ESTU_MCPIO_PRESENTACION|ESTU_DEPTO_PRESENTACION|DECIL_LECTURA_CRITICA|DECIL_MATEMATICAS|DECIL_C_NATURALES|DECIL_SOCIALES_CIUDADANAS|DESEMP_INGLES|DECIL_INGLES|DECIL_RAZONA_CUANT|DECIL_COMP_CIUDADANA
20142|PRESABER20142000050|ESTUDIANTE|16|TI|1|M|23/06/1998||||||52019|ALBAN (SAN JOSE)|NARIÑO|52019|10|152019000251|011866|INSTITUCION EDUCATIVA JUAN IGNACIO ORTIZ|M|MIXTO|TÉCNICO/ACADÉMICO|OFICIAL|N|A|U|NARIÑO|ALBAN (SAN JOSE)|52|R||||||10|||||||||||||INSTITUCION EDUCATIVA JUAN IGNACIO ORTIZ||||||||||||||52|52019|ALBAN (SAN JOSE)|NARIÑO|D01|D08|D01|D02|A-|D01|D09|D03
20142|PRESABER20142000051|INDIVIDUAL|16|TI|1|M|24/06/1998|100||||||ARMENIA|QUINDIO|63001|10|||||||OTRO||||||63|U|N|9||3|5||N|7||10|9|2|8|8|GI SCHOOL|1|3|4||5|S|S|S|S|S|S|S|S|S|S|S|NINGUNA|63|63001|ARMENIA|QUINDIO|D04|D05|D02|D04|B1|D10|D04|D03
20142|PRESABER20142000052|ESTUDIANTE|16|TI|1|M|23/08/1998||||||52019|ALBAN (SAN JOSE)|NARIÑO|52019|10|152019000251|011866|INSTITUCION EDUCATIVA JUAN IGNACIO ORTIZ|M|MIXTO|TÉCNICO/ACADÉMICO|OFICIAL|N|A|U|NARIÑO|ALBAN (SAN JOSE)|52|U||||||10|||||||||||||INSTITUCION EDUCATIVA JUAN IGNACIO ORTIZ||||||||||||||52|52019|ALBAN (SAN JOSE)|NARIÑO|D04|D09|D06|D02|A-|D01|D08|D03
20142|PRESABER20142000053|ESTUDIANTE|17|TI|1|F|20/01/1997|100|||||52019|ALBAN (SAN JOSE)|NARIÑO|52019|10|152019000251|011866|INSTITUCION EDUCATIVA JUAN IGNACIO ORTIZ|M|MIXTO|TÉCNICO/ACADÉMICO|OFICIAL|N|A|U|NARIÑO|ALBAN (SAN JOSE)|52|R||||||10|||||||||||||INSTITUCION EDUCATIVA JUAN IGNACIO ORTIZ||||||||||||||52|52019|ALBAN (SAN JOSE)|NARIÑO|D01|D03|D01|D01|A-|D03|D01|D02
20142|PRESABER20142000054|ESTUDIANTE|16|TI|1|F|12/11/1997||||||52019|ALBAN (SAN JOSE)|NARIÑO|52019|10|152019000251|011866|INSTITUCION EDUCATIVA JUAN IGNACIO ORTIZ|M|MIXTO|TÉCNICO/ACADÉMICO|OFICIAL|N|A|U|NARIÑO|ALBAN (SAN JOSE)|52|R||||||10|||||||||||||INSTITUCION EDUCATIVA JUAN IGNACIO ORTIZ||||||||||||||52|52019|ALBAN (SAN JOSE)|NARIÑO|D01|D04|D02|D01|A-|D01|D01|D01
20142|PRESABER20142000055|INDIVIDUAL|16|TI|1|F|06/03/1998|100||||||MANIZALES|CALDAS|17001|10|||||||OTRO||||||17|U|N|4||2|4||N|5||9|9|2|8|8||1|3|4|5299|5|S|S|S|S|S|S|S|S|S|S|S|NINGUNA|17|17001|MANIZALES|CALDAS|D10|D10|D10|D10|B1|D10|D10|D09
20142|PRESABER20142000056|ESTUDIANTE|16|TI|1|M|19/11/1997|100|||||13001|CARTAGENA|BOLIVAR|13001|1|313836000623|049387|GIMNASIO CARTAGENA-ASPAEN|C|MIXTO|ACADÉMICO|NO OFICIAL|N|B|R|BOLIVAR|CARTAGENA|13|U||||||10|||||||||||||GIMNASIO CARTAGENA-ASPAEN||||||||||||||13|13001|CARTAGENA|BOLIVAR|D10|D10|D10|D10|B+|D10|D10|D10
20142|PRESABER20142000057|ESTUDIANTE|18|TI|1|M|22/04/1996|100|||||13001|CARTAGENA|BOLIVAR|13001|1|313836000623|049387|GIMNASIO CARTAGENA-ASPAEN|C|MIXTO|ACADÉMICO|NO OFICIAL|N|B|R|BOLIVAR|CARTAGENA|13|U||||||10|||||||||||||GIMNASIO CARTAGENA-ASPAEN||||||||||||||13|13001|CARTAGENA|BOLIVAR|D05|D06|D06|D02|A2|D10|D06|D04
20142|PRESABER20142000058|ESTUDIANTE|17|TI|1|M|26/01/1997|100|||||13001|CARTAGENA|BOLIVAR|13001|1|313836000623|049387|GIMNASIO CARTAGENA-ASPAEN|C|MIXTO|ACADÉMICO|NO OFICIAL|N|B|R|BOLIVAR|CARTAGENA|13|U||||||10|||||||||||||GIMNASIO CARTAGENA-ASPAEN||||||||||||||13|13001|CARTAGENA|BOLIVAR|D10|D10|D10|D10|B+|D10|D08|D10
20142|PRESABER20142000059|INDIVIDUAL|16|TI|1|M|02/10/1998|||||||BOGOTÁ D.C.|BOGOTA|11001|3|||||||OTRO||||||11|U|N|4||3|3||N|5||10|9|2|12|5||1|4|4|10624|3|S|S|S|N|S|S|S|S|S|S|S|UNA|11|11001|BOGOTÁ D.C.|BOGOTA|D09|D06|D09|D10|B1|D10|D07|D09
20142|PRESABER20142000060|ESTUDIANTE|15|CR|1|F|05/07/1999|100|||||85162|MONTERREY|CASANARE|85162|10|185162000241|029157|NORMAL SUPERIOR DE MONTERREY|M|MIXTO|TÉCNICO/ACADÉMICO|OFICIAL|N|A|U|CASANARE|MONTERREY|85|R||||||10|||||||||||||IE NORMAL SUPERIOR DE MONTERREY||||||||||||||85|85162|MONTERREY|CASANARE|D07|D07|D08|D05|A-|D01|D09|D05
20142|PRESABER20142000061|ESTUDIANTE|15|TI|1|F|24/06/1999||||||85162|MONTERREY|CASANARE|85162|10|185162000241|029157|NORMAL SUPERIOR DE MONTERREY|M|MIXTO|TÉCNICO/ACADÉMICO|OFICIAL|N|A|U|CASANARE|MONTERREY|85|R||||||10|||||||||||||IE NORMAL SUPERIOR DE MONTERREY||||||||||||||85|85162|MONTERREY|CASANARE|D08|D07|D09|D08|A1|D06|D06|D08
20142|PRESABER20142000062|ESTUDIANTE|16|TI|1|M|02/07/1998||||||47551|PIVIJAY|MAGDALENA|47551|10|147551000410|010819|INST EDUC DPTAL LICEO PIVIJAY|T|MIXTO|TÉCNICO/ACADÉMICO|OFICIAL|N|A|U|MAGDALENA|PIVIJAY|47|U||||||10|||||||||||||INSTITUCION EDUCATIVA DEPARTAMENTAL LICEO PIVIJAY||||||||||||||47|47551|PIVIJAY|MAGDALENA|D02|D04|D01|D01|A-|D05|D07|D03
20142|PRESABER20142000063|INDIVIDUAL|18|CC|1|M|09/01/1996|||||||BOGOTÁ D.C.|BOGOTA|11001|5|||||||OTRO||||||11|U|N|4||2|2||N|2||8|8|2|10|1||1|4|3|1883|5|S|S|S|S|S|S|S|S|S|S|S|NINGUNA|11|11001|BOGOTÁ D.C.|BOGOTA|D04|D05|D04|D07|A-|D05|D05|D07
20142|PRESABER20142000064|ESTUDIANTE|16|TI|1|F|18/12/1997||||||25386|TENA|CUNDINAMARCA|25797|10|325386000685|150771|NUEVO GIMNASIO LOS OCOBOS - SEDE PRINCIPAL|C|MIXTO|ACADÉMICO|NO OFICIAL|N|A|U|CUNDINAMARCA|LA MESA|25|U||||||10|||||||||||||NUEVO GIMNASIO LOS OCOBOS||||||||||||||25|25386|LA MESA|CUNDINAMARCA|D05|D08|D04|D06|A1|D06|D08|D05
20142|PRESABER20142000065|INDIVIDUAL|15|TI|1|F|03/04/1999|||||||BOGOTÁ D.C.|BOGOTA|11001|8|||||||OTRO||||||11|U|N|4||3|4||N|4||9|5|2|9|11|liceo colombia |1|4|4||4|S|S|S|S|S|S|S|S|S|S|S|NINGUNA|11|11001|BOGOTÁ D.C.|BOGOTA|D07|D10|D10|D07|A1|D06|D10|D08
20142|PRESABER20142000066|INDIVIDUAL|15|TI|1|F|07/06/1999|||||||URUMITA|LA GUAJIRA|44855|10|||||||OTRO||||||44|U|N|4||2|2||N|4||7|7|2|10|7||1|5|4|4386|2|S|S|S|S|S|S|S|S|N|S|S|NINGUNA|44|44874|VILLANUEVA|LA GUAJIRA|D01|D04|D02|D02|A-|D02|D07|D01
20142|PRESABER20142000067|ESTUDIANTE|15|TI|1|M|03/12/1998||||||08573|BARRANQUILLA|ATLANTICO|08001|1|308001014247|099150|LICEO CAMPESTRE|M|MIXTO|ACADÉMICO|NO OFICIAL|N|A|U|ATLANTICO|PUERTO COLOMBIA|8|U||||||10|||||||||||||LICEO CAMPESTRE||||||||||||||08|08001|BARRANQUILLA|ATLANTICO|D10|D09|D08|D10|A2|D10|D08|D08
20142|PRESABER20142000068|INDIVIDUAL|16|TI|1|M|24/07/1998|100||||||CALI|VALLE|76001|4|||||||OTRO||||||76|U|N|4||2|5||N|5||10|10|2|5|2||1|3|4|9195|5|S|S|S|N|S|S|S|S|N|S|S|NINGUNA|76|76001|CALI|VALLE|D10|D10|D10|D10|B+|D10|D10|D10
20142|PRESABER20142000069|INDIVIDUAL|15|TI|1|M|17/01/1999|||||||PASTO|NARIÑO|52001|10|||||||OTRO||||||52|U|N|4||3|2||N|2||9|9|2|10|5||1|3|2|5398|1|N|N|N|N|N|N|N|S|S|S|N|NINGUNA|52|52001|PASTO|NARIÑO|D05|D08|D06|D10|A-|D04|D09|D10
20142|PRESABER20142000070|INDIVIDUAL|17|TI|1|F|09/08/1997|||||||BOGOTÁ D.C.|BOGOTA|11001|8|||||||OTRO||||||11|U|N|4||3|2||N|4||7|9|2|5|5|Colegio San Patricio|1|4|4||5|S|S|S|S|S|S|S|S|S|S|S|NINGUNA|11|11001|BOGOTÁ D.C.|BOGOTA|D09|D09|D10|D07|B1|D10|D08|D08
20142|PRESABER20142000071|INDIVIDUAL|16|TI|1|M|03/06/1998|||||||SOGAMOSO|BOYACA|15759|10|||||||OTRO||||||15|U|N|4||2|3||N|6||10|10|2|5|4||1|4|3|5546|5|S|S|S|N|N|S|S|S|S|S|S|Dos|15|15759|SOGAMOSO|BOYACA|D10|D10|D10|D10|B1|D10|D10|D10
20142|PRESABER20142000072|INDIVIDUAL|15|TI|1|M|09/03/1999|||||||SINCELEJO|SUCRE|70001|10|||||||OTRO||||||70|U|N|4||3|4||N|7||9|10|2|10|5||1|4|4|7860|5|S|S|S|S|S|S|S|S|S|S|S|NINGUNA|70|70001|SINCELEJO|SUCRE|D10|D10|D10|D09|B1|D10|D10|D09
20142|PRESABER20142000073|INDIVIDUAL|15|TI|1|M|26/07/1999|||||||CAJICA|CUNDINAMARCA|25126|10|||||||OTRO||||||25|R|N|4||2|2||N|4||5|9|2|6|4||1|4|4|10119|5|S|S|N|N|N|S|N|S|S|S|N|NINGUNA|25|25126|CAJICA|CUNDINAMARCA|D10|D08|D10|D10|A2|D09|D08|D10
20142|PRESABER20142000074|INDIVIDUAL|16|TI|1|F|16/09/1998|||||||PELAYA|CESAR|20550|10|||||||OTRO||||||20|U|N|4||2|1||N|4||5|10|2|2|5||1|4|4|6308|1|N|S|N|S|S|N|S|S|S|S|N|NINGUNA|20|20550|PELAYA|CESAR|D07|D04|D03|D03|A-|D05|D03|D03
20142|PRESABER20142000075|INDIVIDUAL|16|TI|1|F|21/09/1998|||||||BOGOTÁ D.C.|BOGOTA|11001|4|||||||OTRO||||||11|U|N|4||3|2||N|2||7|5|2|7|7||1|3|4|5049|2|N|S|S|S|N|S|S|S|S|S|S|NINGUNA|11|11001|BOGOTÁ D.C.|BOGOTA|D09|D08|D07|D10|B1|D10|D06|D09
20142|PRESABER20142000076|INDIVIDUAL|15|TI|1|F|28/05/1999|||||||BOGOTÁ D.C.|BOGOTA|11001|8|||||||OTRO||||||11|U|N|4||3|3||N|2||9|9|2|8|5||1|4|4|9619|5|N|S|S|S|N|S|N|S|N|S|S|NINGUNA|11|11001|BOGOTÁ D.C.|BOGOTA|D08|D06|D07|D09|A-|D04|D07|D09
20142|PRESABER20142000077|INDIVIDUAL|16|TI|1|F|16/08/1998|100||||||CALI|VALLE|76001|1|||||||OTRO||||||76|U|N|4||4|5||N|4||7|9|2|10|5||1|4|4|10094|5|S|S|S|S|S|S|S|S|S|S|S|NINGUNA|76|76001|CALI|VALLE|D10|D10|D10|D10|B+|D10|D10|D10
20142|PRESABER20142000078|ESTUDIANTE|15|TI|1|M|24/12/1998|18|||||23168|CHIMA|CORDOBA|23168|10|223168000439|081125|IE BTO ALFONSO LOPEZ PUMAREJO|M|MIXTO|ACADÉMICO|OFICIAL|N|A|R|CORDOBA|CHIMA|23|R||||||10|||||||||||||IE BTO ALFONSO LOPEZ PUMAREJO||||||||||||||23|23001|MONTERIA|CORDOBA|D01|D06|D05|D05|A-|D04|D04|D03
20142|PRESABER20142000079|ESTUDIANTE|15|TI|1|M|23/11/1998||||||19473|TOTORO|CAUCA|19824|10|119473000081|007385|FRANCISCO ANTONIO RADA (sede principal)|M|MIXTO|ACADÉMICO|OFICIAL|N|A|U|CAUCA|MORALES|19|R||||||10|||||||||||||INSTITUCION EDUCATIVA FRANCISCO ANTONIO RADA||||||||||||||19|19001|POPAYAN|CAUCA|D08|D06|D10|D10|A1|D08|D05|D10
20142|PRESABER20142000080|INDIVIDUAL|17|TI|1|F|17/10/1997|||||||NEIVA|HUILA|41001|10|||||||OTRO||||||41|U|N|4||3|2||N|4||8|9|2|8|5||1|3|4|7643|5|S|S|S|S|N|S|S|S|S|S|S|NINGUNA|41|41001|NEIVA|HUILA|D07|D09|D05|D08|A-|D03|D09|D09
20142|PRESABER20142000081|INDIVIDUAL|16|TI|1|M|03/10/1998|100||||||MANIZALES|CALDAS|17001|10|||||||OTRO||||||17|U|N|5||3|4||N|5||9|9|2|10|12||1|4|4|5299|5|S|S|S|N|S|S|S|S|S|S|S|NINGUNA|17|17001|MANIZALES|CALDAS|D05|D06|D04|D07|A1|D06|D05|D08
20142|PRESABER20142000082|INDIVIDUAL|16|TI|1|F|01/06/1998|100||||||TULUA|VALLE|76834|10|||||||OTRO||||||76|U|N|4||3|3||N|3||7|9|2|8|8||1|3|4|6431|5|N|S|S|S|N|S|S|S|S|S|S|UNA|76|76834|TULUA|VALLE|D09|D09|D09|D08|B1|D10|D09|D09
20142|PRESABER20142000083|INDIVIDUAL|15|TI|1|F|02/12/1998|||||||ANSERMA|CALDAS|17042|10|||||||OTRO||||||17|U|N|4||2|2||N|2||7|8|2|5|9||1|4|2|1543|5|N|S|S|S|N|S|N|S|S|S|S|NINGUNA|17|17042|ANSERMA|CALDAS|D09|D07|D06|D08|A-|D02|D08|D08
20142|PRESABER20142000084|ESTUDIANTE|16|TI|1|F|10/09/1998||||||23660|SAHAGUN|CORDOBA|23660|10|323660000929|026336|LIC SAHAGUN COOP MIX|M|MIXTO|ACADÉMICO|NO OFICIAL|N|A|U|CORDOBA|SAHAGUN|23|U||||||10|||||||||||||LIC SAHAGUN COOP MIX||||||||||||||23|23660|SAHAGUN|CORDOBA|D10|D10|D10|D10|A2|D10|D09|D10
20142|PRESABER20142000085|INDIVIDUAL|16|TI|1|F|09/09/1998|||||||CUCUTA|NORTE SANTANDER|54001|10|||||||OTRO||||||54|U|N|4||3|3||N|4||4|9|2|10|12||1|4|4|5073|5|S|S|S|S|N|S|S|N|S|S|S|UNA|54|54001|CUCUTA|NORTE SANTANDER|D10|D10|D10|D10|B1|D10|D10|D10
20142|PRESABER20142000086|INDIVIDUAL|16|TI|1|M|07/10/1998|||||||OCAÑA|NORTE SANTANDER|54498|10|||||||OTRO||||||54|U|N|4||3|3||N|5||6|10|2|9|12||1|4|4|4820|5|S|S|S|S|S|S|S|S|S|S|S|UNA|54|54498|OCAÑA|NORTE SANTANDER|D10|D10|D10|D10|B1|D10|D10|D10
20142|PRESABER20142000087|INDIVIDUAL|15|TI|1|F|14/04/1999|100||||||BOGOTÁ D.C.|BOGOTA|11001|5|||||||OTRO||||||11|U|N|4||3|3||N|3||5|6|2|6|6|Centro Educativo Nuestra Señora De La Pa|1|4|4||5|N|S|S|S|N|S|S|S|S|S|S|NINGUNA|11|11001|BOGOTÁ D.C.|BOGOTA|D05|D08|D07|D06|A2|D10|D09|D06
20142|PRESABER20142000088|INDIVIDUAL|15|TI|1|M|24/05/1999|||||||LA PLATA|HUILA|41396|10|||||||OTRO||||||41|U|N|4||2|2||N|2||9|9|2|5|5||1|3|4|1190|5|N|S|N|N|N|S|S|S|S|S|N|NINGUNA|41|41396|LA PLATA|HUILA|D08|D06|D09|D10|A1|D08|D07|D10
20142|PRESABER20142000089|ESTUDIANTE|16|TI|1|F|06/12/1997||||||08573|BARRANQUILLA|ATLANTICO|08001|1|308001014247|099150|LICEO CAMPESTRE|M|MIXTO|ACADÉMICO|NO OFICIAL|N|A|U|ATLANTICO|PUERTO COLOMBIA|8|U||||||10|||||||||||||LICEO CAMPESTRE||||||||||||||08|08001|BARRANQUILLA|ATLANTICO|D01|D04|D03|D01|A-|D02|D05|D01
20142|PRESABER20142000090|ESTUDIANTE|17|TI|1|M|02/08/1997||||||08573|BARRANQUILLA|ATLANTICO|08001|1|308001014247|099150|LICEO CAMPESTRE|M|MIXTO|ACADÉMICO|NO OFICIAL|N|A|U|ATLANTICO|PUERTO COLOMBIA|8|U||||||10|||||||||||||LICEO CAMPESTRE||||||||||||||08|08001|BARRANQUILLA|ATLANTICO|D06|D03|D05|D05|A2|D10|D03|D03
20142|PRESABER20142000091|ESTUDIANTE|16|TI|1|M|21/09/1998||||||08573|BARRANQUILLA|ATLANTICO|08001|1|308001014247|099150|LICEO CAMPESTRE|M|MIXTO|ACADÉMICO|NO OFICIAL|N|A|U|ATLANTICO|PUERTO COLOMBIA|8|U||||||10|||||||||||||LICEO CAMPESTRE||||||||||||||08|08001|BARRANQUILLA|ATLANTICO|D03|D06|D02|D06|A1|D08|D05|D07
20142|PRESABER20142000092|INDIVIDUAL|15|TI|1|F|15/07/1999|||||||PITALITO|HUILA|41551|10|||||||OTRO||||||41|U|N|4||5|2||N|3||9|5|2|10|7||1|6|4|414|1|S|S|N|N|N|S|S|S|S|S|S|NINGUNA|41|41551|PITALITO|HUILA|D10|D04|D09|D08|A1|D06|D04|D08
20142|PRESABER20142000093|ESTUDIANTE|16|TI|1|M|08/01/1998|100|||||08573|BARRANQUILLA|ATLANTICO|08001|1|308001014247|099150|LICEO CAMPESTRE|M|MIXTO|ACADÉMICO|NO OFICIAL|N|A|U|ATLANTICO|PUERTO COLOMBIA|8|U||||||10|||||||||||||LICEO CAMPESTRE||||||||||||||08|08001|BARRANQUILLA|ATLANTICO|D07|D03|D01|D01|A2|D10|D01|D01
20142|PRESABER20142000094|ESTUDIANTE|16|TI|1|M|14/04/1998||||||08573|BARRANQUILLA|ATLANTICO|08001|1|308001014247|099150|LICEO CAMPESTRE|M|MIXTO|ACADÉMICO|NO OFICIAL|N|A|U|ATLANTICO|PUERTO COLOMBIA|8|U||||||10|||||||||||||LICEO CAMPESTRE||||||||||||||08|08001|BARRANQUILLA|ATLANTICO|D05|D07|D01|D09|A1|D09|D05|D07
20142|PRESABER20142000095|ESTUDIANTE|17|TI|1|F|12/03/1997|100|||||08573|BARRANQUILLA|ATLANTICO|08001|1|308001014247|099150|LICEO CAMPESTRE|M|MIXTO|ACADÉMICO|NO OFICIAL|N|A|U|ATLANTICO|PUERTO COLOMBIA|8|U||||||10|||||||||||||LICEO CAMPESTRE||||||||||||||08|08001|BARRANQUILLA|ATLANTICO|D03|D08|D06|D04|A-|D02|D07|D03
20142|PRESABER20142000096|ESTUDIANTE|18|TI|1|M|07/06/1996|100|||||08573|BARRANQUILLA|ATLANTICO|08001|1|308001014247|099150|LICEO CAMPESTRE|M|MIXTO|ACADÉMICO|NO OFICIAL|N|A|U|ATLANTICO|PUERTO COLOMBIA|8|U||||||10|||||||||||||LICEO CAMPESTRE||||||||||||||08|08001|BARRANQUILLA|ATLANTICO|D01|D02|D01|D02|B1|D10|D01|D02
20142|PRESABER20142000097|ESTUDIANTE|17|TI|1|M|03/08/1997||||||08573|BARRANQUILLA|ATLANTICO|08001|1|308001014247|099150|LICEO CAMPESTRE|M|MIXTO|ACADÉMICO|NO OFICIAL|N|A|U|ATLANTICO|PUERTO COLOMBIA|8|U||||||10|||||||||||||LICEO CAMPESTRE||||||||||||||08|08001|BARRANQUILLA|ATLANTICO|D03|D03|D02|D02|A1|D08|D03|D03
20142|PRESABER20142000098|ESTUDIANTE|17|TI|1|M|07/02/1997|100|||||08573|BARRANQUILLA|ATLANTICO|08001|1|308001014247|099150|LICEO CAMPESTRE|M|MIXTO|ACADÉMICO|NO OFICIAL|N|A|U|ATLANTICO|PUERTO COLOMBIA|8|U||||||10|||||||||||||LICEO CAMPESTRE||||||||||||||08|08001|BARRANQUILLA|ATLANTICO|D07|D09|D02|D06|A-|D04|D09|D07
20142|PRESABER20142000099|INDIVIDUAL|15|TI|1|F|11/06/1999|||||||SAN JACINTO|BOLIVAR|13654|10|||||||OTRO||||||13|U|N|4||3|1||N|3||10|10|2|5|5|PIO XII|1|5|2||1|N|S|N|N|N|S|S|S|N|S|S|NINGUNA|13|13654|SAN JACINTO|BOLIVAR|D08|D08|D05|D04|A1|D09|D09|D05
20142|PRESABER20142000100|ESTUDIANTE|17|TI|1|M|24/12/1996|100|||||08573|BARRANQUILLA|ATLANTICO|08001|1|308001014247|099150|LICEO CAMPESTRE|M|MIXTO|ACADÉMICO|NO OFICIAL|N|A|U|ATLANTICO|PUERTO COLOMBIA|8|U||||||10|||||||||||||LICEO CAMPESTRE||||||||||||||08|08001|BARRANQUILLA|ATLANTICO|D03|D07|D02|D01|A-|D04|D08|D02
20142|PRESABER20142000101|ESTUDIANTE|16|TI|1|M|27/09/1998|100|||||08573|BARRANQUILLA|ATLANTICO|08001|1|308001014247|099150|LICEO CAMPESTRE|M|MIXTO|ACADÉMICO|NO OFICIAL|N|A|U|ATLANTICO|PUERTO COLOMBIA|8|U||||||10|||||||||||||LICEO CAMPESTRE||||||||||||||08|08001|BARRANQUILLA|ATLANTICO|D03|D03|D01|D04|A1|D06|D03|D03
20142|PRESABER20142000102|ESTUDIANTE|17|TI|1|F|28/08/1997||||||08573|BARRANQUILLA|ATLANTICO|08001|1|308001014247|099150|LICEO CAMPESTRE|M|MIXTO|ACADÉMICO|NO OFICIAL|N|A|U|ATLANTICO|PUERTO COLOMBIA|8|U||||||10|||||||||||||LICEO CAMPESTRE||||||||||||||08|08001|BARRANQUILLA|ATLANTICO|D01|D02|D05|D04|A-|D05|D03|D03
20142|PRESABER20142000103|ESTUDIANTE|16|TI|1|F|29/07/1998||||||08573|BARRANQUILLA|ATLANTICO|08001|1|308001014247|099150|LICEO CAMPESTRE|M|MIXTO|ACADÉMICO|NO OFICIAL|N|A|U|ATLANTICO|PUERTO COLOMBIA|8|U||||||10|||||||||||||LICEO CAMPESTRE||||||||||||||08|08001|BARRANQUILLA|ATLANTICO|D04|D02|D03|D03|A1|D06|D01|D04
20142|PRESABER20142000104|ESTUDIANTE|15|TI|1|F|27/11/1998||||||08573|BARRANQUILLA|ATLANTICO|08001|1|308001014247|099150|LICEO CAMPESTRE|M|MIXTO|ACADÉMICO|NO OFICIAL|N|A|U|ATLANTICO|PUERTO COLOMBIA|8|U||||||10|||||||||||||LICEO CAMPESTRE||||||||||||||08|08001|BARRANQUILLA|ATLANTICO|D08|D06|D07|D07|A1|D08|D06|D07
20142|PRESABER20142000105|INDIVIDUAL|16|TI|1|F|10/05/1998|||||||IBAGUE|TOLIMA|73001|10|||||||OTRO||||||73|U|N|4||3|3||N|4||9|9|2|5|2||1|4|4|8191|5|N|S|N|S|S|S|S|S|S|S|S|UNA|73|73001|IBAGUE|TOLIMA|D10|D09|D10|D10|B1|D10|D10|D10
20142|PRESABER20142000106|ESTUDIANTE|17|TI|1|F|07/10/1997||||||08573|BARRANQUILLA|ATLANTICO|08001|1|308001014247|099150|LICEO CAMPESTRE|M|MIXTO|ACADÉMICO|NO OFICIAL|N|A|U|ATLANTICO|PUERTO COLOMBIA|8|U||||||10|||||||||||||LICEO CAMPESTRE||||||||||||||08|08001|BARRANQUILLA|ATLANTICO|D01|D04|D03|D02|A-|D05|D01|D03
20142|PRESABER20142000107|INDIVIDUAL|15|TI|1|M|02/10/1999|||||||TUNJA|BOYACA|15001|10|||||||OTRO||||||15|U|N|4||5|4||N|4||9|9|2|5|9||1|7|4|1907|5|S|S|N|N|N|S|S|S|S|S|S|NINGUNA|15|15001|TUNJA|BOYACA|D08|D06|D10|D10|A1|D09|D08|D10
20142|PRESABER20142000108|INDIVIDUAL|16|TI|1|F|02/02/1998|||||||PASTO|NARIÑO|52001|10|||||||OTRO||||||52|R|N|4||3|1||N|2||4|2|2|10|2||1|4|2|17360|1|S|S|N|N|S|S|N|S|N|S|N|NINGUNA|52|52001|PASTO|NARIÑO|D09|D03|D08|D06|A1|D08|D03|D06
20142|PRESABER20142000109|INDIVIDUAL|15|TI|1|M|11/11/1998|||||||BOGOTÁ D.C.|BOGOTA|11001|4|||||||OTRO||||||11|U|N|4||2|3||N|5||8|8|2|10|1||1|4|4|1883|2|S|S|S|S|S|S|S|S|S|S|S|NINGUNA|11|11001|BOGOTÁ D.C.|BOGOTA|D05|D07|D06|D06|A-|D02|D07|D07
20142|PRESABER20142000110|INDIVIDUAL|17|TI|1|M|01/05/1997|100||||||ALBANIA|LA GUAJIRA|44035|10|||||||OTRO||||||44|U|N|4||3|3||N|6||7|10|2|5|5||1|4|3|5858|5|S|S|S|S|S|S|S|S|S|S|S|UNA|44|44279|FONSECA|LA GUAJIRA|D09|D09|D08|D10|B+|D10|D09|D09
